@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute posx numeric
@attribute posy numeric
@attribute vel numeric
@attribute accel numeric
@attribute time numeric
@attribute signal numeric
@attribute accel_Max10 numeric
@attribute accel_stddev numeric
@attribute posx_stddev numeric
@attribute posy_stddev numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric
@attribute outputs-5 numeric
@attribute outputs-6 numeric
@attribute outputs-7 numeric
@attribute outputs-8 numeric
@attribute outputs-9 numeric
@attribute outputs-10 numeric
@attribute outputs-11 numeric
@attribute outputs-12 numeric
@attribute outputs-13 numeric
@attribute outputs-14 numeric
@attribute outputs-15 numeric

@data
1794,'2018/04/04 20:14:00:977',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1795,'2018/04/04 20:14:01:177',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1796,'2018/04/04 20:14:01:378',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1797,'2018/04/04 20:14:01:579',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1798,'2018/04/04 20:14:01:783',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1799,'2018/04/04 20:14:01:984',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1800,'2018/04/04 20:14:02:189',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1801,'2018/04/04 20:14:02:393',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1802,'2018/04/04 20:14:02:594',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1803,'2018/04/04 20:14:02:795',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1804,'2018/04/04 20:14:02:996',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1805,'2018/04/04 20:14:03:200',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1806,'2018/04/04 20:14:03:401',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1807,'2018/04/04 20:14:03:602',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1808,'2018/04/04 20:14:03:805',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1809,'2018/04/04 20:14:04:008',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1810,'2018/04/04 20:14:04:212',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1811,'2018/04/04 20:14:04:417',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1812,'2018/04/04 20:14:04:618',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1813,'2018/04/04 20:14:04:822',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1814,'2018/04/04 20:14:05:026',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1815,'2018/04/04 20:14:05:227',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1816,'2018/04/04 20:14:05:431',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1817,'2018/04/04 20:14:05:633',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1818,'2018/04/04 20:14:05:837',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1819,'2018/04/04 20:14:06:039',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1820,'2018/04/04 20:14:06:243',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1821,'2018/04/04 20:14:06:445',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1822,'2018/04/04 20:14:06:650',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1823,'2018/04/04 20:14:06:853',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1824,'2018/04/04 20:14:07:056',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1825,'2018/04/04 20:14:07:261',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1826,'2018/04/04 20:14:07:464',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1827,'2018/04/04 20:14:07:668',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1828,'2018/04/04 20:14:07:871',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1829,'2018/04/04 20:14:08:074',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1830,'2018/04/04 20:14:08:277',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1831,'2018/04/04 20:14:08:478',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1832,'2018/04/04 20:14:08:679',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1833,'2018/04/04 20:14:08:880',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1834,'2018/04/04 20:14:09:081',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1835,'2018/04/04 20:14:09:285',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1836,'2018/04/04 20:14:09:489',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1837,'2018/04/04 20:14:09:694',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1838,'2018/04/04 20:14:09:897',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1839,'2018/04/04 20:14:10:101',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1840,'2018/04/04 20:14:10:304',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1841,'2018/04/04 20:14:10:508',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1842,'2018/04/04 20:14:10:711',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1843,'2018/04/04 20:14:10:912',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1844,'2018/04/04 20:14:11:112',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1845,'2018/04/04 20:14:11:315',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1846,'2018/04/04 20:14:11:516',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1847,'2018/04/04 20:14:11:719',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1848,'2018/04/04 20:14:11:924',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1849,'2018/04/04 20:14:12:128',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1850,'2018/04/04 20:14:12:331',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1851,'2018/04/04 20:14:12:534',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1852,'2018/04/04 20:14:12:736',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1853,'2018/04/04 20:14:12:940',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1854,'2018/04/04 20:14:13:144',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1855,'2018/04/04 20:14:13:346',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1856,'2018/04/04 20:14:13:547',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1857,'2018/04/04 20:14:13:747',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1858,'2018/04/04 20:14:13:951',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1859,'2018/04/04 20:14:14:154',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1860,'2018/04/04 20:14:14:357',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1861,'2018/04/04 20:14:14:561',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1862,'2018/04/04 20:14:14:765',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1863,'2018/04/04 20:14:14:970',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1864,'2018/04/04 20:14:15:174',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1865,'2018/04/04 20:14:15:378',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1866,'2018/04/04 20:14:15:579',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1867,'2018/04/04 20:14:15:781',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1868,'2018/04/04 20:14:15:985',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1869,'2018/04/04 20:14:16:185',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1870,'2018/04/04 20:14:16:390',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1871,'2018/04/04 20:14:16:595',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1872,'2018/04/04 20:14:16:799',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1873,'2018/04/04 20:14:17:001',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1874,'2018/04/04 20:14:17:205',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1875,'2018/04/04 20:14:17:407',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1876,'2018/04/04 20:14:17:611',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1877,'2018/04/04 20:14:17:816',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1878,'2018/04/04 20:14:18:018',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1879,'2018/04/04 20:14:18:222',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1880,'2018/04/04 20:14:18:424',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1881,'2018/04/04 20:14:18:629',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1882,'2018/04/04 20:14:18:833',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1883,'2018/04/04 20:14:19:034',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1884,'2018/04/04 20:14:19:236',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1885,'2018/04/04 20:14:19:436',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1886,'2018/04/04 20:14:19:640',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1887,'2018/04/04 20:14:19:844',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1888,'2018/04/04 20:14:20:045',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1889,'2018/04/04 20:14:20:247',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1890,'2018/04/04 20:14:20:449',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1891,'2018/04/04 20:14:20:653',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1892,'2018/04/04 20:14:20:854',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1893,'2018/04/04 20:14:21:055',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1894,'2018/04/04 20:14:21:257',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1895,'2018/04/04 20:14:21:462',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1896,'2018/04/04 20:14:21:662',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1897,'2018/04/04 20:14:21:862',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1898,'2018/04/04 20:14:22:065',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1899,'2018/04/04 20:14:22:269',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1900,'2018/04/04 20:14:22:471',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1901,'2018/04/04 20:14:22:675',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1902,'2018/04/04 20:14:22:879',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1903,'2018/04/04 20:14:23:081',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1904,'2018/04/04 20:14:23:282',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1905,'2018/04/04 20:14:23:486',44,629,22,0,0,24,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1916,'2018/04/04 20:15:00:736',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1917,'2018/04/04 20:15:00:937',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1918,'2018/04/04 20:15:01:142',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1919,'2018/04/04 20:15:01:343',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1920,'2018/04/04 20:15:01:544',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1921,'2018/04/04 20:15:01:748',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1922,'2018/04/04 20:15:01:951',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1923,'2018/04/04 20:15:02:152',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1924,'2018/04/04 20:15:02:353',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1925,'2018/04/04 20:15:02:553',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1926,'2018/04/04 20:15:02:758',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1927,'2018/04/04 20:15:02:959',45,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1928,'2018/04/04 20:15:10:854',46,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1929,'2018/04/04 20:15:11:058',46,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1930,'2018/04/04 20:15:11:260',46,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1931,'2018/04/04 20:15:11:465',46,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1932,'2018/04/04 20:15:11:669',46,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1933,'2018/04/04 20:15:11:870',46,629,22,0,0,25,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1940,'2018/04/04 20:15:40:847',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1941,'2018/04/04 20:15:41:050',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1942,'2018/04/04 20:15:41:255',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1943,'2018/04/04 20:15:41:456',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1944,'2018/04/04 20:15:41:660',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1945,'2018/04/04 20:15:41:864',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1946,'2018/04/04 20:15:42:068',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1947,'2018/04/04 20:15:42:271',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1948,'2018/04/04 20:15:42:474',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1949,'2018/04/04 20:15:42:675',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1950,'2018/04/04 20:15:42:876',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1951,'2018/04/04 20:15:43:080',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1952,'2018/04/04 20:15:43:283',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1953,'2018/04/04 20:15:43:485',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1954,'2018/04/04 20:15:43:688',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1955,'2018/04/04 20:15:43:890',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1956,'2018/04/04 20:15:44:091',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1957,'2018/04/04 20:15:44:293',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1958,'2018/04/04 20:15:44:495',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1959,'2018/04/04 20:15:44:695',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1960,'2018/04/04 20:15:44:899',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1961,'2018/04/04 20:15:45:102',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1962,'2018/04/04 20:15:45:306',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1963,'2018/04/04 20:15:45:509',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1964,'2018/04/04 20:15:45:709',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1965,'2018/04/04 20:15:45:909',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1966,'2018/04/04 20:15:46:113',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1967,'2018/04/04 20:15:46:314',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1968,'2018/04/04 20:15:46:519',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1969,'2018/04/04 20:15:46:723',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1970,'2018/04/04 20:15:46:923',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1971,'2018/04/04 20:15:47:125',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1972,'2018/04/04 20:15:47:328',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1973,'2018/04/04 20:15:47:530',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1974,'2018/04/04 20:15:47:733',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1975,'2018/04/04 20:15:47:936',47,629,22,0,0,26,1,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1976,'2018/04/04 20:16:01:494',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1977,'2018/04/04 20:16:01:695',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1978,'2018/04/04 20:16:01:899',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1979,'2018/04/04 20:16:02:101',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1980,'2018/04/04 20:16:02:302',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1981,'2018/04/04 20:16:02:506',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1982,'2018/04/04 20:16:02:710',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1983,'2018/04/04 20:16:02:914',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1984,'2018/04/04 20:16:03:118',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1985,'2018/04/04 20:16:03:319',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1986,'2018/04/04 20:16:03:520',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1987,'2018/04/04 20:16:03:720',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1988,'2018/04/04 20:16:03:925',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1989,'2018/04/04 20:16:04:130',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1990,'2018/04/04 20:16:04:334',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1991,'2018/04/04 20:16:04:538',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1992,'2018/04/04 20:16:04:742',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1993,'2018/04/04 20:16:04:943',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1994,'2018/04/04 20:16:05:146',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1995,'2018/04/04 20:16:05:350',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1996,'2018/04/04 20:16:05:552',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1997,'2018/04/04 20:16:05:753',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1998,'2018/04/04 20:16:05:953',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
1999,'2018/04/04 20:16:06:155',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
2000,'2018/04/04 20:16:06:358',48,629,22,0,0,26,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
